P1,16,Dest,9,2.0
P1,18,Dest,9,4.0
P1,21,Dest,9,4.0
P1,58,Dest,9,2.0
P1,84,Dest,9,8.0
P1,46,Dest,10,4.0
P1,70,Dest,10,4.0
P1,86,Dest,10,4.0
P1,91,Dest,10,4.0
P1,96,Dest,10,4.0
P1,12,Dest,11,6.0
P1,30,Dest,11,2.0
P1,33,Dest,11,2.0
P1,47,Dest,11,4.0
P1,53,Dest,11,6.0
P1,18,Dest,12,8.0
P1,40,Dest,12,4.0
P1,42,Dest,12,4.0
P1,80,Dest,12,4.0
P1,10,Dest,13,16.0
P1,52,Dest,13,4.0
P1,1,Dest,14,4.0
P1,11,Dest,14,2.0
P1,39,Dest,14,4.0
P1,55,Dest,14,4.0
P1,79,Dest,14,6.0
P1,23,Dest,15,4.0
P1,38,Dest,15,6.0
P1,55,Dest,15,4.0
P1,68,Dest,15,2.0
P1,84,Dest,15,4.0
P1,1,Dest,16,4.0
P1,5,Dest,16,4.0
P1,59,Dest,16,4.0
P1,94,Dest,16,8.0
P1,2,Dest,17,6.0
P1,12,Dest,17,2.0
P1,31,Dest,17,4.0
P1,51,Dest,17,2.0
P1,56,Dest,17,6.0
P1,21,Dest,18,4.0
P1,29,Dest,18,4.0
P1,33,Dest,18,4.0
P1,47,Dest,18,2.0
P1,92,Dest,18,6.0
P1,1,Dest,19,2.0
P1,37,Dest,19,4.0
P1,52,Dest,19,8.0
P1,88,Dest,19,2.0
P1,93,Dest,19,4.0
P1,16,Dest,20,4.0
P1,23,Dest,20,6.0
P1,24,Dest,20,6.0
P1,34,Dest,20,2.0
P1,51,Dest,20,2.0
P1,26,Dest,21,4.0
P1,45,Dest,21,4.0
P1,46,Dest,21,4.0
P1,48,Dest,21,4.0
P1,72,Dest,21,4.0
P1,6,Dest,22,2.0
P1,15,Dest,22,4.0
P1,21,Dest,22,6.0
P1,24,Dest,22,4.0
P1,86,Dest,22,4.0
P1,50,Dest,23,4.0
P1,54,Dest,23,4.0
P1,62,Dest,23,2.0
P1,70,Dest,23,2.0
P1,91,Dest,23,6.0
P1,95,Dest,23,2.0
P1,3,Dest,24,4.0
P1,7,Dest,24,4.0
P1,36,Dest,24,4.0
P1,56,Dest,24,4.0
P1,83,Dest,24,4.0
P1,31,Dest,25,4.0
P1,40,Dest,25,4.0
P1,43,Dest,25,6.0
P1,77,Dest,25,2.0
P1,88,Dest,25,4.0
P1,10,Dest,26,8.0
P1,52,Dest,26,12.0
P1,42,Dest,27,2.0
P1,68,Dest,27,4.0
P1,78,Dest,27,4.0
P1,81,Dest,27,4.0
P1,84,Dest,27,6.0
P1,10,Dest,28,16.0
P1,26,Dest,28,4.0
P1,2,Dest,29,4.0
P1,25,Dest,29,2.0
P1,65,Dest,29,4.0
P1,94,Dest,29,4.0
P1,96,Dest,29,6.0
P1,3,Dest,30,6.0
P1,59,Dest,30,4.0
P1,81,Dest,30,4.0
P1,83,Dest,30,6.0
P1,28,Dest,31,2.0
P1,69,Dest,31,4.0
P1,72,Dest,31,8.0
P1,79,Dest,31,6.0
P1,30,Dest,32,2.0
P1,73,Dest,32,4.0
P1,77,Dest,32,4.0
P1,80,Dest,32,2.0
P1,82,Dest,32,2.0
P1,89,Dest,32,6.0
P1,6,Dest,33,2.0
P1,29,Dest,33,6.0
P1,35,Dest,33,2.0
P1,52,Dest,33,2.0
P1,72,Dest,33,6.0
P1,73,Dest,33,2.0
P1,7,Dest,34,4.0
P1,10,Dest,34,2.0
P1,11,Dest,34,6.0
P1,18,Dest,34,4.0
P1,25,Dest,34,4.0
P1,2,Dest,35,2.0
P1,6,Dest,35,2.0
P1,13,Dest,35,6.0
P1,80,Dest,35,4.0
P1,91,Dest,35,4.0
P1,94,Dest,35,2.0
P1,15,Dest,36,2.0
P1,47,Dest,36,2.0
P1,67,Dest,36,4.0
P1,71,Dest,36,4.0
P1,84,Dest,36,8.0
P1,3,Dest,37,4.0
P1,14,Dest,37,2.0
P1,49,Dest,37,6.0
P1,66,Dest,37,2.0
P1,83,Dest,37,6.0
P1,19,Dest,38,20.0
P1,1,Dest,39,4.0
P1,2,Dest,39,2.0
P1,15,Dest,39,2.0
P1,21,Dest,39,4.0
P1,25,Dest,39,2.0
P1,34,Dest,39,6.0
P1,14,Dest,40,2.0
P1,66,Dest,40,4.0
P1,70,Dest,40,6.0
P1,81,Dest,40,2.0
P1,90,Dest,40,6.0
P1,16,Dest,41,4.0
P1,21,Dest,41,2.0
P1,23,Dest,41,4.0
P1,31,Dest,41,6.0
P1,90,Dest,41,4.0
P1,26,Dest,42,2.0
P1,30,Dest,42,8.0
P1,37,Dest,42,4.0
P1,61,Dest,42,2.0
P1,65,Dest,42,4.0
P1,13,Dest,43,6.0
P1,22,Dest,43,6.0
P1,47,Dest,43,4.0
P1,54,Dest,43,2.0
P1,95,Dest,43,2.0
P1,10,Dest,44,8.0
P1,20,Dest,44,10.0
P1,52,Dest,44,2.0
P1,21,Dest,45,2.0
P1,50,Dest,45,6.0
P1,68,Dest,45,4.0
P1,74,Dest,45,4.0
P1,81,Dest,45,2.0
P1,93,Dest,45,2.0
P1,12,Dest,46,2.0
P1,23,Dest,46,4.0
P1,29,Dest,46,4.0
P1,33,Dest,46,4.0
P1,55,Dest,46,2.0
P1,92,Dest,46,4.0
P1,15,Dest,47,4.0
P1,24,Dest,47,8.0
P1,32,Dest,47,2.0
P1,36,Dest,47,4.0
P1,61,Dest,47,2.0
P1,30,Dest,48,4.0
P1,33,Dest,48,2.0
P1,39,Dest,48,4.0
P1,63,Dest,48,6.0
P1,84,Dest,48,2.0
P1,89,Dest,48,2.0
P1,38,Dest,49,4.0
P1,51,Dest,49,2.0
P1,64,Dest,49,4.0
P1,69,Dest,49,4.0
P1,83,Dest,49,2.0
P1,96,Dest,49,4.0
P1,6,Dest,50,4.0
P1,25,Dest,50,2.0
P1,58,Dest,50,6.0
P1,60,Dest,50,4.0
P1,66,Dest,50,2.0
P1,75,Dest,50,2.0
P1,1,Dest,51,2.0
P1,21,Dest,51,2.0
P1,43,Dest,51,4.0
P1,58,Dest,51,4.0
P1,91,Dest,51,4.0
P1,94,Dest,51,4.0
P1,7,Dest,52,8.0
P1,29,Dest,52,4.0
P1,36,Dest,52,4.0
P1,92,Dest,52,4.0
P1,8,Dest,53,4.0
P1,20,Dest,53,2.0
P1,33,Dest,53,6.0
P1,45,Dest,53,4.0
P1,50,Dest,53,4.0
P1,10,Dest,54,20.0
P1,10,Dest,55,4.0
P1,92,Dest,55,2.0
P1,94,Dest,55,6.0
P1,95,Dest,55,4.0
P1,96,Dest,55,4.0
P1,5,Dest,56,2.0
P1,19,Dest,56,4.0
P1,23,Dest,56,2.0
P1,60,Dest,56,4.0
P1,88,Dest,56,8.0
P1,2,Dest,57,4.0
P1,14,Dest,57,6.0
P1,23,Dest,57,4.0
P1,43,Dest,57,2.0
P1,63,Dest,57,2.0
P1,66,Dest,57,2.0
P1,3,Dest,58,2.0
P1,41,Dest,58,4.0
P1,54,Dest,58,4.0
P1,69,Dest,58,8.0
P1,94,Dest,58,2.0
P1,1,Dest,59,6.0
P1,9,Dest,59,2.0
P1,12,Dest,59,2.0
P1,16,Dest,59,2.0
P1,71,Dest,59,2.0
P1,95,Dest,59,6.0
P1,23,Dest,60,4.0
P1,37,Dest,60,8.0
P1,45,Dest,60,4.0
P1,59,Dest,60,4.0
P1,21,Dest,61,20.0
P1,21,Dest,62,2.0
P1,33,Dest,62,4.0
P1,41,Dest,62,4.0
P1,49,Dest,62,4.0
P1,78,Dest,62,6.0
P1,4,Dest,63,6.0
P1,12,Dest,63,6.0
P1,31,Dest,63,2.0
P1,45,Dest,63,6.0
P1,21,Dest,64,12.0
P1,34,Dest,64,8.0
P1,7,Dest,65,4.0
P1,54,Dest,65,6.0
P1,64,Dest,65,4.0
P1,75,Dest,65,4.0
P1,89,Dest,65,2.0
P1,16,Dest,66,4.0
P1,65,Dest,66,6.0
P1,68,Dest,66,4.0
P1,69,Dest,66,4.0
P1,85,Dest,66,2.0
P1,14,Dest,67,2.0
P1,31,Dest,67,6.0
P1,55,Dest,67,6.0
P1,75,Dest,67,2.0
P1,79,Dest,67,2.0
P1,86,Dest,67,2.0
P1,19,Dest,68,4.0
P1,20,Dest,68,16.0
P1,10,Dest,69,4.0
P1,24,Dest,69,2.0
P1,57,Dest,69,2.0
P1,83,Dest,69,2.0
P1,86,Dest,69,8.0
P1,87,Dest,69,2.0
P1,10,Dest,70,8.0
P1,19,Dest,70,4.0
P1,21,Dest,70,8.0
P1,9,Dest,71,4.0
P1,45,Dest,71,2.0
P1,61,Dest,71,6.0
P1,93,Dest,71,8.0
P1,35,Dest,72,4.0
P1,42,Dest,72,4.0
P1,47,Dest,72,4.0
P1,54,Dest,72,4.0
P1,77,Dest,72,4.0
P1,1,Dest,73,6.0
P1,22,Dest,73,6.0
P1,38,Dest,73,4.0
P1,65,Dest,73,2.0
P1,90,Dest,73,2.0
P1,12,Dest,74,8.0
P1,27,Dest,74,4.0
P1,48,Dest,74,2.0
P1,72,Dest,74,2.0
P1,96,Dest,74,4.0
P1,7,Dest,75,2.0
P1,20,Dest,75,2.0
P1,42,Dest,75,2.0
P1,47,Dest,75,4.0
P1,52,Dest,75,2.0
P1,73,Dest,75,8.0
P1,19,Dest,76,8.0
P1,85,Dest,76,12.0
P1,10,Dest,77,8.0
P1,21,Dest,77,6.0
P1,52,Dest,77,6.0
P1,3,Dest,78,4.0
P1,35,Dest,78,2.0
P1,61,Dest,78,2.0
P1,65,Dest,78,2.0
P1,70,Dest,78,6.0
P1,80,Dest,78,4.0
P1,14,Dest,79,6.0
P1,58,Dest,79,8.0
P1,77,Dest,79,4.0
P1,86,Dest,79,2.0
P1,10,Dest,80,14.0
P1,52,Dest,80,6.0
P1,23,Dest,81,6.0
P1,30,Dest,81,4.0
P1,42,Dest,81,4.0
P1,83,Dest,81,4.0
P1,87,Dest,81,2.0
P1,11,Dest,82,4.0
P1,50,Dest,82,4.0
P1,59,Dest,82,4.0
P1,79,Dest,82,4.0
P1,95,Dest,82,4.0
P1,7,Dest,83,2.0
P1,11,Dest,83,2.0
P1,47,Dest,83,4.0
P1,59,Dest,83,4.0
P1,61,Dest,83,4.0
P1,83,Dest,83,4.0
P1,10,Dest,84,6.0
P1,20,Dest,84,10.0
P1,26,Dest,84,4.0
P1,10,Dest,85,8.0
P1,19,Dest,85,8.0
P1,52,Dest,85,4.0
P1,20,Dest,86,20.0
P1,6,Dest,87,2.0
P1,8,Dest,87,6.0
P1,48,Dest,87,6.0
P1,61,Dest,87,6.0
P1,2,Dest,88,4.0
P1,8,Dest,88,4.0
P1,14,Dest,88,4.0
P1,67,Dest,88,4.0
P1,96,Dest,88,4.0
P1,1,Dest,89,2.0
P1,8,Dest,89,4.0
P1,11,Dest,89,6.0
P1,75,Dest,89,2.0
P1,78,Dest,89,2.0
P1,90,Dest,89,4.0
P1,25,Dest,90,2.0
P1,26,Dest,90,4.0
P1,70,Dest,90,6.0
P1,77,Dest,90,2.0
P1,85,Dest,90,6.0
P1,20,Dest,91,6.0
P1,26,Dest,91,2.0
P1,60,Dest,91,8.0
P1,75,Dest,91,2.0
P1,92,Dest,91,2.0
P1,20,Dest,92,16.0
P1,26,Dest,92,4.0
P1,41,Dest,93,4.0
P1,50,Dest,93,4.0
P1,59,Dest,93,4.0
P1,74,Dest,93,4.0
P1,83,Dest,93,4.0
P1,10,Dest,94,14.0
P1,19,Dest,94,6.0
P1,19,Dest,95,4.0
P1,38,Dest,95,4.0
P1,56,Dest,95,8.0
P1,71,Dest,95,4.0
P1,10,Dest,96,8.0
P1,21,Dest,96,10.0
P1,26,Dest,96,2.0
